year,export_column,source_column,original_arrow_type,label,value_labels_json,missing_codes_json,source_files_json
2018,WB162Q09HA,WB162Q09HA,double,How easy is it for you to talk to the following people about things that really bother you? Other family members,"{""1.0"": ""Very difficult"", ""2.0"": ""Difficult"", ""3.0"": ""Easy"", ""4.0"": ""Very easy"", ""5.0"": ""I don't have or see this person"", ""95.0"": ""Valid Skip"", ""97.0"": ""Not Applicable"", ""98.0"": ""Invalid"", ""99.0"": ""No Response""}","[{""hi"": 99.0, ""lo"": 95.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q01HA,WB163Q01HA,double,"Thinking about your parents or guardians, how often do they: Help me as much as I need","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q02HA,WB163Q02HA,double,"Thinking about your parents or guardians, how often do they: Let me do the things I like doing","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q03HA,WB163Q03HA,double,"Thinking about your parents or guardians, how often do they: Show that they care","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q04HA,WB163Q04HA,double,"Thinking about your parents or guardians, how often do they: Try to understand my problems and worries","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q05HA,WB163Q05HA,double,"Thinking about your parents or guardians, how often do they: Encourage me to make my own decisions","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q06HA,WB163Q06HA,double,"Thinking about your parents or guardians, how often do they: Try to control everything I do","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q07HA,WB163Q07HA,double,"Thinking about your parents or guardians, how often do they: Treat me like a baby","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB163Q08HA,WB163Q08HA,double,"Thinking about your parents or guardians, how often do they: Make me feel better when I am upset","{""1.0"": ""Almost never"", ""2.0"": ""Sometimes"", ""3.0"": ""Almost always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB164Q01HA,WB164Q01HA,double,How often do you worry about how much money your family has?,"{""1.0"": ""Never"", ""2.0"": ""Sometimes"", ""3.0"": ""Often"", ""4.0"": ""Always"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB165Q01HA,WB165Q01HA,double,When was the last time you attended a mathematics class at school?,"{""1.0"": ""Today or yesterday"", ""2.0"": ""More than two days ago"", ""3.0"": ""More than seven days ago"", ""4.0"": ""I never attended such a class"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB166Q01HA,WB166Q01HA,double,How did you feel the last time you attended a mathematics class at school? Bored,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB166Q02HA,WB166Q02HA,double,How did you feel the last time you attended a mathematics class at school? Challenged,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB166Q03HA,WB166Q03HA,double,How did you feel the last time you attended a mathematics class at school? Nervous or tense,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB166Q04HA,WB166Q04HA,double,How did you feel the last time you attended a mathematics class at school? Motivated or inspired,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB167Q01HA,WB167Q01HA,double,When was the last time you attended a [test language lesson] at school?,"{""1.0"": ""Today or yesterday"", ""2.0"": ""More than two days ago"", ""3.0"": ""More than seven days ago"", ""4.0"": ""I never attended such a class"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB168Q01HA,WB168Q01HA,double,How did you feel the last time you attended a [test language lesson] at school? Bored,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB168Q02HA,WB168Q02HA,double,How did you feel the last time you attended a [test language lesson] at school? Challenged,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB168Q03HA,WB168Q03HA,double,How did you feel the last time you attended a [test language lesson] at school? Nervous or tense,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB168Q04HA,WB168Q04HA,double,How did you feel the last time you attended a [test language lesson] at school? Motivated or inspired,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB171Q01HA,WB171Q01HA,double,Now think of the last time you had a break between classes at school. How did you feel? Happy,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB171Q02HA,WB171Q02HA,double,Now think of the last time you had a break between classes at school. How did you feel? Lonely,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB171Q03HA,WB171Q03HA,double,Now think of the last time you had a break between classes at school. How did you feel? Nervous or tense,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB171Q04HA,WB171Q04HA,double,Now think of the last time you had a break between classes at school. How did you feel? Full of energy,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB172Q01HA,WB172Q01HA,double,When was the last time you spent time outside your home with your friends?,"{""1.0"": ""Today"", ""2.0"": ""Yesterday"", ""3.0"": ""More than two days ago"", ""4.0"": ""More than seven days ago"", ""5.0"": ""I never spend time outside my home with my friends."", ""95.0"": ""Valid Skip"", ""97.0"": ""Not Applicable"", ""98.0"": ""Invalid"", ""99.0"": ""No Response""}","[{""hi"": 99.0, ""lo"": 95.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB173Q01HA,WB173Q01HA,double,How did you feel the last time you spent time outside your home with your friends? Bored,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB173Q02HA,WB173Q02HA,double,How did you feel the last time you spent time outside your home with your friends? Happy,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB173Q03HA,WB173Q03HA,double,How did you feel the last time you spent time outside your home with your friends? Nervous or tense,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB173Q04HA,WB173Q04HA,double,How did you feel the last time you spent time outside your home with your friends? Full of energy,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB176Q01HA,WB176Q01HA,double,When was the very last time you did your homework/studied for school?,"{""1.0"": ""Today"", ""2.0"": ""Yesterday"", ""3.0"": ""More than two days ago"", ""4.0"": ""More than seven days ago"", ""5.0"": ""I never do homework or study for school"", ""95.0"": ""Valid Skip"", ""97.0"": ""Not Applicable"", ""98.0"": ""Invalid"", ""99.0"": ""No Response""}","[{""hi"": 99.0, ""lo"": 95.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB177Q01HA,WB177Q01HA,double,How did you feel the last time you did your homework/studied for school? Bored,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB177Q02HA,WB177Q02HA,double,How did you feel the last time you did your homework/studied for school? Challenged,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB177Q03HA,WB177Q03HA,double,How did you feel the last time you did your homework/studied for school? Nervous or tense,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB177Q04HA,WB177Q04HA,double,How did you feel the last time you did your homework/studied for school? Motivated or inspired,"{""1.0"": ""Not at all"", ""2.0"": ""A little"", ""3.0"": ""Quite a bit"", ""4.0"": ""Extremely"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q01HA,WB178Q01HA,double,"The following questions refer to your day yesterday: Overall, did you feel that you accomplished something yesterday?","{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q02HA,WB178Q02HA,double,The following questions refer to your day yesterday: Were you treated with respect all day yesterday?,"{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q03HA,WB178Q03HA,double,The following questions refer to your day yesterday: Did you smile or laugh a lot yesterday?,"{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q04HA,WB178Q04HA,double,The following questions refer to your day yesterday: Did you learn or do something interesting yesterday?,"{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q05HA,WB178Q05HA,double,The following questions refer to your day yesterday: Did you have enough energy to get things done yesterday?,"{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q06HA,WB178Q06HA,double,"The following questions refer to your day yesterday: Overall, are you satisfied with how you spent your time yesterday?","{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WB178Q07HA,WB178Q07HA,double,The following questions refer to your day yesterday: Was yesterday a typical day?,"{""1.0"": ""Yes"", ""2.0"": ""No"", ""5.0"": ""Valid Skip"", ""7.0"": ""Not Applicable"", ""8.0"": ""Invalid"", ""9.0"": ""No Response""}","[{""hi"": 9.0, ""lo"": 5.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WEALTH,WEALTH,double,Family wealth (WLE),"{""95.0"": ""Valid Skip"", ""97.0"": ""Not Applicable"", ""98.0"": ""Invalid"", ""99.0"": ""No Response""}","[{""hi"": 99.0, ""lo"": 95.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WORKMAST,WORKMAST,double,Work mastery (WLE),"{""95.0"": ""Valid Skip"", ""97.0"": ""Not Applicable"", ""98.0"": ""Invalid"", ""99.0"": ""No Response""}","[{""hi"": 99.0, ""lo"": 95.0}]","[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,WVARSTRR,WVARSTRR,double,RANDOMIZED FINAL VARIANCE STRATUM (1-80),{},[],"[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,W_FSTURWT1,W_FSTURWT1,double,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 1,{},[],"[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,W_FSTURWT10,W_FSTURWT10,double,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 10,{},[],"[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,W_FSTURWT11,W_FSTURWT11,double,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 11,{},[],"[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,W_FSTURWT12,W_FSTURWT12,double,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 12,{},[],"[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
2018,W_FSTURWT13,W_FSTURWT13,double,FINAL TRIMMED NONRESPONSE ADJUSTED STUDENT REPLICATE BRR-FAY WEIGHTS 13,{},[],"[""data/Global/pisa/historical_raw/2018/student_questionnaire/CY07_MSU_STU_QQQ.sav""]"
